url,college,from,dob,weight,to,active,position,height
http://www.basketball-reference.com/players/b/beaubro01.html,NA,2010,24-2-1988,170,2013,True,G,6-0
http://www.basketball-reference.com/players/b/beckby01.html,University of Denver,1968,25-1-1945,225,1977,False,C-F,6-9
http://www.basketball-reference.com/players/b/beckco01.html,University of Arkansas,1996,27-5-1971,190,1999,False,G,6-1
http://www.basketball-reference.com/players/b/becker01.html,University of Pennsylvania,1954,11-12-1931,190,1961,False,G-F,6-4
http://www.basketball-reference.com/players/b/beckear01.html,Arizona State University,1968,12-1-1942,205,1973,False,F,6-7
http://www.basketball-reference.com/players/b/beckemo01.html,Duquesne University,1947,24-2-1917,185,1947,False,G-F,6-1
http://www.basketball-reference.com/players/b/bedelbo01.html,Stanford University,1968,26-6-1944,205,1971,False,F,6-7
http://www.basketball-reference.com/players/b/bedfowi01.html,University of Memphis,1987,14-12-1963,225,1993,False,C,7-0
http://www.basketball-reference.com/players/b/beendha01.html,Long Island University,1947,2-6-1916,185,1949,False,C-F,6-6
http://www.basketball-reference.com/players/b/behagro01.html,University of Minnesota,1974,14-1-1951,185,1980,False,F-C,6-9
http://www.basketball-reference.com/players/b/behnkel01.html,Bradley University,1952,3-2-1929,210,1952,False,C,6-7
http://www.basketball-reference.com/players/b/belinma01.html,NA,2008,25-3-1986,210,2016,True,G-F,6-5
http://www.basketball-reference.com/players/b/bellch01.html,Michigan State University,2002,12-3-1979,200,2011,False,G,6-3
http://www.basketball-reference.com/players/b/bellde01.html,Drake University,1974,2-6-1951,185,1976,False,F,6-5
http://www.basketball-reference.com/players/b/bellra01.html,Florida International University,2001,19-9-1976,204,2012,False,G,6-5
http://www.basketball-reference.com/players/b/belltr01.html,Boston College,2004,10-11-1980,180,2004,False,G,6-1
http://www.basketball-reference.com/players/b/bellwh01.html,North Carolina State University,1960,13-9-1932,180,1961,False,G,6-0
http://www.basketball-reference.com/players/b/bellawa01.html,Indiana University,1962,24-7-1939,225,1975,False,C,6-11
http://www.basketball-reference.com/players/b/bemorir01.html,University of Illinois at Urbana-Champaign,1954,18-11-1930,185,1957,False,F-G,6-3
http://www.basketball-reference.com/players/b/benbole01.html,Jacksonville University,1975,23-7-1950,185,1976,False,G,6-4
http://www.basketball-reference.com/players/b/bendejo01.html,NA,2000,30-1-1981,202,2010,False,F,6-11
http://www.basketball-reference.com/players/b/benimje01.html,Towson University,2015,1-8-1991,245,2015,True,F,6-8
http://www.basketball-reference.com/players/b/benjabe01.html,Creighton University,1986,22-11-1964,250,2000,False,C,7-0
http://www.basketball-reference.com/players/b/benjaco01.html,Oregon State University,1999,24-2-1978,200,2003,False,G,6-6
http://www.basketball-reference.com/players/b/bennean01.html,"University of Nevada, Las Vegas",2014,14-3-1993,245,2016,True,F,6-8
http://www.basketball-reference.com/players/b/benneel01.html,University of Notre Dame,1995,13-2-1970,170,1997,False,G,6-0
http://www.basketball-reference.com/players/b/bennema01.html,Arizona State University,1996,1-8-1973,235,2000,False,F,6-6
http://www.basketball-reference.com/players/b/benneme01.html,University of Pittsburgh,1976,4-1-1955,200,1982,False,F,6-7
http://www.basketball-reference.com/players/b/bennesp01.html,Winston-Salem State University,1969,4-8-1943,190,1969,False,G,6-3
http://www.basketball-reference.com/players/b/benneto01.html,University of Wisconsin-Green Bay,1993,1-6-1969,175,1995,False,G,6-0
http://www.basketball-reference.com/players/b/bennewi01.html,University of Kentucky,1990,9-2-1965,210,1992,False,F,6-7
http://www.basketball-reference.com/players/b/benoida01.html,University of Alabama,1992,9-5-1968,220,2001,False,F,6-8
http://www.basketball-reference.com/players/b/bensoke02.html,Oakland University,2012,13-8-1988,240,2012,True,C,6-11
http://www.basketball-reference.com/players/b/bensoke01.html,Indiana University,1978,27-12-1954,235,1988,False,C,6-10
http://www.basketball-reference.com/players/b/bercege01.html,Marquette University,1950,22-11-1926,175,1950,False,G-F,5-11
http://www.basketball-reference.com/players/b/bergega01.html,University of Utah,1957,16-7-1932,210,1957,False,C,6-8
http://www.basketball-reference.com/players/b/berghla01.html,Weber State University,1970,2-4-1945,210,1970,False,F,6-8
http://www.basketball-reference.com/players/b/berryri01.html,San Jose State University,1989,6-10-1964,205,1989,False,F,6-8
http://www.basketball-reference.com/players/b/berrywa01.html,St. John's University,1987,14-5-1964,215,1989,False,F,6-8
http://www.basketball-reference.com/players/b/beshode01.html,California University of Pennslyvania,1979,29-11-1956,165,1980,False,G,5-11
http://www.basketball-reference.com/players/b/besttr01.html,Georgia Institute of Technology,1996,12-7-1972,182,2005,False,G,5-11
http://www.basketball-reference.com/players/b/beverpa01.html,University of Arkansas,2013,12-7-1988,185,2016,True,G,6-1
http://www.basketball-reference.com/players/b/bhullsi01.html,New Mexico State University,2015,2-12-1992,360,2015,True,C,7-5
http://www.basketball-reference.com/players/b/bialowe01.html,University of Connecticut,1968,8-6-1945,185,1968,False,G,6-2
http://www.basketball-reference.com/players/b/biancal01.html,Bowling Green State University,1957,26-3-1932,185,1966,False,G,6-3
http://www.basketball-reference.com/players/b/biasaha01.html,Long Island University,1947,14-1-1922,175,1947,False,G,5-11
http://www.basketball-reference.com/players/b/bibbyhe01.html,"University of California, Los Angeles",1973,24-11-1949,185,1981,False,G,6-1
http://www.basketball-reference.com/players/b/bibbymi01.html,University of Arizona,1999,13-5-1978,190,2012,False,G,6-1
http://www.basketball-reference.com/players/b/biedeed01.html,North Carolina State University,1969,12-8-1945,175,1969,False,G,6-1
http://www.basketball-reference.com/players/b/biedran01.html,NA,2005,2-4-1986,240,2014,True,C,6-11
http://www.basketball-reference.com/players/b/bielkdo01.html,Valparaiso University,1956,NA,240,1956,False,C,6-7
http://www.basketball-reference.com/players/b/bigelbo01.html,University of Pennsylvania,1976,26-12-1953,215,1979,False,F-G,6-7
http://www.basketball-reference.com/players/b/billili01.html,Duquesne University,1975,31-8-1952,215,1975,False,F-C,6-9
http://www.basketball-reference.com/players/b/billuch01.html,University of Colorado,1998,25-9-1976,202,2014,False,G,6-3
http://www.basketball-reference.com/players/b/bingda01.html,Syracuse University,1967,24-11-1943,180,1978,False,G,6-3
http://www.basketball-reference.com/players/b/biniojo01.html,North Carolina Agricultural and Technical State University,1987,26-3-1961,235,1987,False,F,6-8
http://www.basketball-reference.com/players/b/birdje01.html,University of Kentucky,1959,2-2-1935,210,1959,False,F,6-6
http://www.basketball-reference.com/players/b/birdla01.html,Indiana State University,1980,7-12-1956,220,1992,False,F,6-9
http://www.basketball-reference.com/players/b/birdsot01.html,University of Houston,1978,9-12-1955,190,1989,False,G,6-3
http://www.basketball-reference.com/players/b/bishoga01.html,Washington State University,1949,4-6-1922,195,1949,False,F,6-3
http://www.basketball-reference.com/players/b/biyombi01.html,NA,2012,28-8-1992,245,2016,True,C-F,6-9
http://www.basketball-reference.com/players/b/bjeline01.html,NA,2016,9-5-1988,240,2016,True,F,6-10
http://www.basketball-reference.com/players/b/blabuw01.html,Indiana University,1986,26-3-1962,252,1990,False,C,7-1
http://www.basketball-reference.com/players/b/blackch01.html,University of Kansas,1949,15-6-1921,200,1952,False,F-C,6-5
http://www.basketball-reference.com/players/b/blackno01.html,Saint Joseph's University,1981,12-11-1957,185,1981,False,G,6-5
http://www.basketball-reference.com/players/b/blackta01.html,University of Kansas,2015,22-11-1991,250,2016,True,C-F,6-9
http://www.basketball-reference.com/players/b/blackto01.html,South Dakota State University,1971,9-7-1941,220,1971,False,C,6-10
http://www.basketball-reference.com/players/b/blackro01.html,Kansas State University,1982,26-2-1959,190,1994,False,G,6-6
http://www.basketball-reference.com/players/b/blackal01.html,Monmouth University,1993,27-6-1970,250,1993,False,F,6-6
http://www.basketball-reference.com/players/b/blackco01.html,University of Wisconsin,1985,27-3-1963,210,1985,False,F,6-6
http://www.basketball-reference.com/players/b/blackja01.html,Dartmouth College,1995,25-2-1968,190,1995,False,G,6-0
http://www.basketball-reference.com/players/b/blackna01.html,Temple University,1988,15-2-1965,170,1988,False,G,6-4
http://www.basketball-reference.com/players/b/blairde01.html,University of Pittsburgh,2010,22-4-1989,270,2016,True,F-C,6-7
http://www.basketball-reference.com/players/b/blakest01.html,University of Maryland,2004,26-2-1980,172,2016,True,G,6-3
http://www.basketball-reference.com/players/b/blalowi01.html,Iowa State University,2007,8-9-1983,205,2007,False,G,6-0
http://www.basketball-reference.com/players/b/blanege01.html,College of the Holy Cross,1962,12-11-1939,175,1962,False,G,6-1
http://www.basketball-reference.com/players/b/blankla01.html,University of Texas at Austin,1991,9-9-1966,190,1993,False,G,6-4
http://www.basketball-reference.com/players/b/blantri01.html,Louisiana State University,1993,21-4-1966,215,1993,False,F,6-7
http://www.basketball-reference.com/players/b/blatcan01.html,NA,2006,22-8-1986,235,2014,True,F,6-11
http://www.basketball-reference.com/players/b/blaylmo01.html,University of Oklahoma,1990,20-3-1967,180,2002,False,G,6-0
http://www.basketball-reference.com/players/b/bledser01.html,University of Kentucky,2011,9-12-1989,190,2016,True,G,6-1
http://www.basketball-reference.com/players/b/blevile01.html,University of Arizona,1951,25-6-1926,160,1951,False,G,6-2
http://www.basketball-reference.com/players/b/blockjo01.html,University of Southern California,1967,16-4-1944,207,1976,False,F-C,6-9
http://www.basketball-reference.com/players/b/bloommi01.html,Temple University,1948,14-1-1915,190,1949,False,F-C,6-6
http://www.basketball-reference.com/players/b/blounco01.html,University of Cincinnati,1994,4-1-1969,240,2004,False,F,6-9
http://www.basketball-reference.com/players/b/blounma01.html,University of Pittsburgh,2001,30-11-1975,230,2009,False,C,7-0
http://www.basketball-reference.com/players/b/blueva01.html,Marquette University,2014,17-7-1992,200,2015,True,G,6-4
http://www.basketball-reference.com/players/b/blumera01.html,Oregon State University,1982,23-9-1958,185,1982,False,G,6-4
http://www.basketball-reference.com/players/b/bobbne01.html,Temple University,1950,25-2-1924,170,1953,False,G,6-0
http://www.basketball-reference.com/players/b/bobbito01.html,University of Cincinnati,2005,22-10-1979,190,2005,False,G,6-4
http://www.basketball-reference.com/players/b/bockhbu01.html,University of Dayton,1959,8-7-1933,200,1965,False,G,6-4
http://www.basketball-reference.com/players/b/boerwto01.html,University of Tennessee,1969,23-8-1945,265,1978,False,C,7-0
http://www.basketball-reference.com/players/b/boganke01.html,University of Kentucky,2004,12-5-1980,215,2014,True,G-F,6-5
http://www.basketball-reference.com/players/b/bogdabo02.html,NA,2015,18-4-1989,216,2016,True,G-F,6-8
http://www.basketball-reference.com/players/b/boguemu01.html,Wake Forest University,1988,9-1-1965,136,2001,False,G,5-3
http://www.basketball-reference.com/players/b/bogutan01.html,University of Utah,2006,28-11-1984,260,2016,True,C,7-0
http://www.basketball-reference.com/players/b/bohanet01.html,Auburn University at Montgomery,1998,29-5-1973,220,2001,False,F,6-9
http://www.basketball-reference.com/players/b/bolma01.html,University of Bridgeport,1986,16-10-1962,200,1995,False,C,7-7
http://www.basketball-reference.com/players/b/bolgebi01.html,Georgetown University,1954,21-8-1931,205,1954,False,F,6-5
http://www.basketball-reference.com/players/b/bolstdo01.html,University of Minnesota,1958,29-10-1931,195,1958,False,G,6-4
http://www.basketball-reference.com/players/b/bonsage01.html,University of Illinois at Urbana-Champaign,1962,1-7-1935,220,1962,False,F,6-8
http://www.basketball-reference.com/players/b/bondph01.html,University of Louisville,1978,27-7-1954,175,1978,False,G,6-2
http://www.basketball-reference.com/players/b/bondwa01.html,University of Minnesota,1993,1-2-1969,200,1995,False,G,6-5
http://www.basketball-reference.com/players/b/boneyde01.html,"University of Nevada, Las Vegas",1997,27-4-1970,185,1997,False,G,6-4
http://www.basketball-reference.com/players/b/bonharo01.html,University of Cincinnati,1965,31-5-1942,192,1968,False,F,6-5
http://www.basketball-reference.com/players/b/bonnean01.html,Saint Louis University,1991,8-6-1968,215,1996,False,F,6-8
http://www.basketball-reference.com/players/b/bonnema01.html,University of Florida,2005,5-4-1980,235,2016,True,F,6-10
http://www.basketball-reference.com/players/b/bookebu01.html,Cheyney University of Pennsylvania,1970,20-7-1945,230,1970,False,C,6-10
http://www.basketball-reference.com/players/b/bookede01.html,University of Kentucky,2016,30-10-1996,206,2016,True,G,6-6
http://www.basketball-reference.com/players/b/bookeme01.html,University of Missouri,1996,20-8-1972,185,1997,False,G,6-1
http://www.basketball-reference.com/players/b/booketr01.html,Clemson University,2011,25-11-1987,228,2016,True,F,6-8
http://www.basketball-reference.com/players/b/boonejo01.html,University of Connecticut,2007,21-11-1984,237,2010,False,F-C,6-10
http://www.basketball-reference.com/players/b/boonero01.html,Idaho State University,1969,6-9-1946,200,1981,False,G-F,6-2
http://www.basketball-reference.com/players/b/boothca01.html,Pennsylvania State University,2000,7-5-1976,230,2009,False,C,6-11
http://www.basketball-reference.com/players/b/boothke01.html,University of Maryland,1998,9-10-1974,226,1999,False,F,6-6
http://www.basketball-reference.com/players/b/boozebo01.html,Kansas State University,1961,26-4-1937,215,1971,False,F,6-8
http://www.basketball-reference.com/players/b/boozeca01.html,Duke University,2003,20-11-1981,258,2015,True,F-C,6-9
http://www.basketball-reference.com/players/b/borchcu01.html,Stanford University,2004,13-9-1980,240,2005,False,C,7-0
http://www.basketball-reference.com/players/b/bornhja01.html,Muhlenberg College,1949,29-6-1927,200,1950,False,F-C,6-5
